id,name,email,home_address,dob,card_last4,member_since,tier,churn_risk
MEM-1147,Ingrid Ramirez,ingrid.ramirez1147@example.com,"396 Ferry St, Kalamazoo, MI 44871",1962-09-25,8664,2020-01-01,standard,0.33
MEM-1148,Rosa Scott,rosa.scott1148@example.com,"12 Elm Ct, Bowling Green, OH 43415",2000-12-23,7868,2017-01-01,golden_goose,0.07
MEM-1149,DeShawn Thomas,deshawn.thomas1149@example.com,"91 Ferry St, Akron, OH 47061",1986-05-12,5780,2023-08-01,standard,0.17
MEM-1150,Nadia Adams,nadia.adams1150@example.com,"521 Oak Ave, Fort Wayne, IN 46610",2000-09-01,2975,2021-06-01,standard,0.28
MEM-1151,Lamar Nguyen,lamar.nguyen1151@example.com,"213 Airline Rd, Bowling Green, OH 46008",1973-02-23,8719,2018-12-01,standard,0.14
MEM-1152,Ernesto Torres,ernesto.torres1152@example.com,"89 Harbor Rd, South Bend, IN 47684",1963-02-08,8709,2019-01-01,standard,0.31
MEM-1153,Luis Moore,luis.moore1153@example.com,"181 Harbor Rd, Toledo, OH 47391",1966-04-12,7729,2020-06-01,standard,0.39
MEM-1154,Luis Jackson,luis.jackson1154@example.com,"22 Ferry St, Fort Wayne, IN 48869",1971-08-07,2275,2019-01-01,standard,0.04
MEM-1155,Ivan Torres,ivan.torres1155@example.com,"411 Cedar Blvd, South Bend, IN 46522",1981-12-21,1064,2021-01-01,standard,0.31
MEM-1156,Priya Wright,priya.wright1156@example.com,"541 Balloon Way, South Bend, IN 45480",1961-02-04,1958,2015-03-01,standard,0.1
MEM-1157,Curtis Lopez,curtis.lopez1157@example.com,"708 Summit Ave, Akron, OH 47378",1963-08-16,7686,2016-12-01,standard,0.17
MEM-1158,Pearl Wilson,pearl.wilson1158@example.com,"765 Meadow Ln, Bowling Green, OH 47817",1967-06-18,6545,2021-01-01,standard,0.35
MEM-1159,Aisha Thomas,aisha.thomas1159@example.com,"476 Airline Rd, Dayton, OH 46403",1980-08-16,7554,2016-04-01,standard,0.23
MEM-1160,Quinn Al-Sayed,quinn.al.sayed1160@example.com,"411 Foundry St, Fort Wayne, IN 49978",1976-02-06,5782,2024-12-01,standard,0.25
MEM-1161,Quinn Martin,quinn.martin1161@example.com,"409 Lakeview Dr, Sandusky, OH 46659",1997-12-26,9830,2019-03-01,standard,0.37
MEM-1162,Ernesto Brown,ernesto.brown1162@example.com,"663 Orchard Ave, Columbus, OH 47376",1957-11-02,2492,2022-11-01,standard,0.28
MEM-1163,Rosa King,rosa.king1163@example.com,"147 Lakeview Dr, Bowling Green, OH 47970",1998-07-24,6431,2023-01-01,standard,0.29
MEM-1164,Ximena Garcia,ximena.garcia1164@example.com,"27 Canal Rd, Fort Wayne, IN 46346",1995-01-27,6360,2021-10-01,standard,0.24
MEM-1165,Fatima Womack,fatima.womack1165@example.com,"858 Willow Pass, Ann Arbor, MI 49516",2000-06-10,7681,2015-06-01,standard,0.32
MEM-1166,Linda Okafor-Reyes,linda.okafor.reyes1166@example.com,"828 Lakeview Dr, Kalamazoo, MI 43930",1971-02-27,7844,2020-06-01,standard,0.15
MEM-1167,Dolores Thomas,dolores.thomas1167@example.com,"523 Prairie Ln, Erie, PA 48521",1985-12-05,3128,2021-11-01,standard,0.15
MEM-1168,Pearl Okafor-Reyes,pearl.okafor.reyes1168@example.com,"685 Elm Ct, Toledo, OH 47380",2001-11-21,4080,2019-09-01,standard,0.29
MEM-1169,Otis Wilson,otis.wilson1169@example.com,"448 Prairie Ln, Toledo, OH 46749",1980-11-26,4272,2021-02-01,standard,0.3
MEM-1170,Nadia Patel,nadia.patel1170@example.com,"270 Oak Ave, Akron, OH 44370",1970-05-26,2714,2022-03-01,standard,0.3
MEM-1171,Yosef Hill,yosef.hill1171@example.com,"613 Summit Ave, Bowling Green, OH 44853",1976-11-17,9095,2022-09-01,standard,0.28
MEM-1172,Tomasz Harris,tomasz.harris1172@example.com,"383 Willow Pass, Kalamazoo, MI 46378",1997-05-12,1110,2015-06-01,standard,0.11
MEM-1173,Mabel Al-Sayed,mabel.al.sayed1173@example.com,"145 Orchard Ave, Toledo, OH 48529",1985-07-16,8470,2022-08-01,standard,0.21
MEM-1174,Tomasz Nguyen,tomasz.nguyen1174@example.com,"945 Prairie Ln, South Bend, IN 44343",1960-04-28,1376,2015-08-01,standard,0.18
MEM-1175,Nadia Anderson,nadia.anderson1175@example.com,"650 Maple St, Erie, PA 47466",1998-08-27,5536,2015-08-01,standard,0.07
MEM-1176,Keiko Miller,keiko.miller1176@example.com,"365 Oak Ave, Toledo, OH 46869",1993-01-20,1353,2022-02-01,standard,0.24
MEM-1177,DeShawn Sanchez,deshawn.sanchez1177@example.com,"400 Balloon Way, Findlay, OH 49509",1968-11-04,8037,2019-04-01,standard,0.16
MEM-1178,Flo Martin,flo.martin1178@example.com,"54 Harbor Rd, Findlay, OH 46999",1976-08-20,7942,2022-06-01,standard,0.37
MEM-1179,Ingrid Womack,ingrid.womack1179@example.com,"635 Cedar Blvd, South Bend, IN 46113",1995-06-07,8172,2017-01-01,standard,0.05
MEM-1180,Flo White,flo.white1180@example.com,"140 Elm Ct, Kalamazoo, MI 46488",1999-02-23,1209,2022-09-01,standard,0.03
MEM-1181,Flo Tanaka,flo.tanaka1181@example.com,"31 Harbor Rd, Fort Wayne, IN 45904",2002-01-17,3387,2017-09-01,standard,0.28
MEM-1182,Nadia Wilson,nadia.wilson1182@example.com,"815 Summit Ave, Sandusky, OH 44503",1996-02-12,1520,2021-11-01,standard,0.25
MEM-1183,Kitty Martinez,kitty.martinez1183@example.com,"670 Lakeview Dr, Erie, PA 43030",1978-09-10,7020,2023-09-01,standard,0.27
MEM-1184,Nadia Thomas,nadia.thomas1184@example.com,"70 Lakeview Dr, Findlay, OH 45311",1962-04-06,4798,2019-10-01,standard,0.19
MEM-1185,Mo Sanchez,mo.sanchez1185@example.com,"435 Cedar Blvd, Fort Wayne, IN 49922",1967-04-07,1022,2020-03-01,standard,0.22
MEM-1186,Flo Garcia,flo.garcia1186@example.com,"770 Canal Rd, Ann Arbor, MI 44787",1966-06-09,9030,2020-12-01,standard,0.37
MEM-1187,Quinn Allen,quinn.allen1187@example.com,"852 Oak Ave, Findlay, OH 48214",1968-04-28,6900,2016-06-01,standard,0.2
MEM-1188,Margaret Hill,margaret.hill1188@example.com,"484 Prairie Ln, Kalamazoo, MI 45298",1992-03-20,4338,2025-02-01,standard,0.04
MEM-1189,Pearl Womack,pearl.womack1189@example.com,"323 Summit Ave, South Bend, IN 46524",1970-11-01,2215,2024-08-01,standard,0.29
MEM-1190,Tina Sanchez,tina.sanchez1190@example.com,"67 Cedar Blvd, Ann Arbor, MI 45275",1959-01-02,8911,2022-10-01,standard,0.24
MEM-1191,Bettye Lee,bettye.lee1191@example.com,"802 Foundry St, Bowling Green, OH 43697",1966-02-23,4043,2022-06-01,standard,0.14
MEM-1192,Omar Ramirez,omar.ramirez1192@example.com,"382 Lakeview Dr, South Bend, IN 49712",1987-06-03,3011,2020-07-01,standard,0
MEM-1193,Ingrid Johnson,ingrid.johnson1193@example.com,"252 Harbor Rd, Erie, PA 49929",1965-02-21,6387,2018-02-01,golden_goose,0.09
MEM-1194,Yuki Allen,yuki.allen1194@example.com,"471 Airline Rd, South Bend, IN 48092",1957-11-18,3940,2020-05-01,standard,0.04
MEM-1195,Dolores Lewis,dolores.lewis1195@example.com,"345 Cedar Blvd, South Bend, IN 44332",1969-09-20,3419,2019-05-01,standard,0.16
MEM-1196,Kitty Womack,kitty.womack1196@example.com,"798 Orchard Ave, Columbus, OH 45499",1977-11-10,5472,2024-01-01,standard,0.04
MEM-1197,Jerome Kowalczyk,jerome.kowalczyk1197@example.com,"388 Airline Rd, Erie, PA 49506",1955-08-25,4879,2020-03-01,standard,0.06
MEM-1198,Ray King,ray.king1198@example.com,"611 Orchard Ave, Fort Wayne, IN 43741",1973-07-28,1357,2016-05-01,standard,0.29
MEM-1199,Jamal Robinson,jamal.robinson1199@example.com,"346 Orchard Ave, Kalamazoo, MI 48142",1977-12-21,2031,2016-09-01,standard,0.05
MEM-1200,Greg Clark,greg.clark1200@example.com,"700 Orchard Ave, Dayton, OH 46880",1989-07-20,2272,2023-07-01,standard,0.12
MEM-1201,Tomasz Kim,tomasz.kim1201@example.com,"500 Airline Rd, Erie, PA 45101",1994-07-01,2909,2015-08-01,standard,0.29
MEM-1202,Margaret Brzezinski,margaret.brzezinski1202@example.com,"207 Balloon Way, Akron, OH 46121",1989-01-10,4030,2023-05-01,golden_goose,0.27
MEM-1203,Paloma Johnson,paloma.johnson1203@example.com,"257 Ferry St, Columbus, OH 49331",1979-04-02,2209,2021-06-01,standard,0.04
MEM-1204,Linda Womack,linda.womack1204@example.com,"468 Oak Ave, Columbus, OH 46577",1963-06-07,1756,2018-05-01,standard,0.32
MEM-1205,Carlos Lewis,carlos.lewis1205@example.com,"792 Harbor Rd, Dayton, OH 48063",1987-10-14,1928,2024-11-01,standard,0.4
MEM-1206,DeShawn Lopez,deshawn.lopez1206@example.com,"341 Prairie Ln, Fort Wayne, IN 43148",1977-12-27,6265,2021-02-01,standard,0.02
MEM-1207,Quinn Anderson,quinn.anderson1207@example.com,"759 Willow Pass, Akron, OH 47157",1965-03-28,7790,2015-11-01,standard,0.26
MEM-1208,Yuki Hill,yuki.hill1208@example.com,"280 Maple St, Dayton, OH 46537",1999-11-18,4526,2023-11-01,golden_goose,0.39
MEM-1209,Dolores Johnson,dolores.johnson1209@example.com,"433 Orchard Ave, Akron, OH 43389",1983-10-02,2788,2020-08-01,standard,0.23
MEM-1210,Jamal Ramirez,jamal.ramirez1210@example.com,"367 Prairie Ln, Bowling Green, OH 45913",1965-05-06,1417,2020-08-01,standard,0.27
MEM-1211,Rosa Scott,rosa.scott1211@example.com,"975 Airline Rd, South Bend, IN 45873",1987-03-07,3088,2016-09-01,standard,0.2
MEM-1212,Curtis Al-Sayed,curtis.al.sayed1212@example.com,"125 Prairie Ln, Sandusky, OH 46746",1973-11-19,9972,2021-05-01,golden_goose,0.05
MEM-1213,Dolores King,dolores.king1213@example.com,"730 Oak Ave, Kalamazoo, MI 48259",1984-03-04,4440,2020-03-01,standard,0.32
MEM-1214,Flo Green,flo.green1214@example.com,"926 Cedar Blvd, South Bend, IN 48399",1984-12-06,2762,2021-01-01,standard,0.05
MEM-1215,Bettye Tanaka,bettye.tanaka1215@example.com,"741 Oak Ave, Fort Wayne, IN 49628",1989-07-13,4302,2025-09-01,standard,0.08
MEM-1216,Luis Lewis,luis.lewis1216@example.com,"896 Prairie Ln, South Bend, IN 45536",1981-02-16,5946,2020-10-01,standard,0.22
MEM-1217,Quinn Adams,quinn.adams1217@example.com,"966 Summit Ave, Findlay, OH 45763",1967-03-20,9730,2018-03-01,standard,0.02
MEM-1218,Greg Smith,greg.smith1218@example.com,"76 Cedar Blvd, Erie, PA 48237",1957-08-22,1991,2024-06-01,standard,0.12
MEM-1219,Flo Sanchez,flo.sanchez1219@example.com,"293 Willow Pass, Findlay, OH 48399",1992-04-18,8235,2015-04-01,standard,0.01
MEM-1220,Greg Womack,greg.womack1220@example.com,"789 Maple St, Findlay, OH 49411",1981-11-20,7618,2017-12-01,standard,0.33
MEM-1221,Arthur Davis,arthur.davis1221@example.com,"770 Orchard Ave, Dayton, OH 48483",1993-04-17,7172,2024-06-01,standard,0.11
MEM-1222,Greg Anderson,greg.anderson1222@example.com,"341 Prairie Ln, Kalamazoo, MI 46901",1987-11-12,4259,2025-11-01,standard,0.23
MEM-1223,Wes Miller,wes.miller1223@example.com,"734 Balloon Way, Bowling Green, OH 43048",1969-09-05,5063,2023-07-01,standard,0.37
MEM-1224,Bettye Garcia,bettye.garcia1224@example.com,"320 Orchard Ave, Bowling Green, OH 49990",1994-09-22,6301,2021-04-01,standard,0.15
MEM-1225,Hannah Martin,hannah.martin1225@example.com,"315 Lakeview Dr, Columbus, OH 47572",1995-07-20,7562,2019-10-01,standard,0.36
MEM-1226,Yuki White,yuki.white1226@example.com,"325 Oak Ave, Fort Wayne, IN 48095",1976-11-17,2622,2022-11-01,standard,0.18
MEM-1227,Lamar Davis,lamar.davis1227@example.com,"259 Lakeview Dr, Toledo, OH 43585",1958-01-24,6913,2023-02-01,standard,0.11
MEM-1228,Pearl Martin,pearl.martin1228@example.com,"503 Balloon Way, South Bend, IN 44103",1961-02-20,1141,2018-09-01,standard,0.01
MEM-1229,Luis Young,luis.young1229@example.com,"101 Oak Ave, Sandusky, OH 46214",1958-01-09,9673,2016-08-01,standard,0.03
MEM-1230,Ingrid Kowalczyk,ingrid.kowalczyk1230@example.com,"748 Balloon Way, Findlay, OH 43683",1969-12-09,7261,2016-11-01,standard,0.38
MEM-1231,Otis Wilson,otis.wilson1231@example.com,"378 Canal Rd, Columbus, OH 46738",1995-03-16,7811,2022-03-01,standard,0.28
MEM-1232,Luis Johnson,luis.johnson1232@example.com,"834 Willow Pass, Akron, OH 49504",1996-09-18,1776,2018-05-01,golden_goose,0.07
MEM-1233,Harriet Robinson,harriet.robinson1233@example.com,"168 Canal Rd, Akron, OH 43961",1984-03-08,4117,2022-07-01,standard,0.03
MEM-1234,Jamal Lewis,jamal.lewis1234@example.com,"774 Summit Ave, Kalamazoo, MI 47600",1983-01-01,6458,2017-02-01,standard,0.02
MEM-1235,Otis Martinez,otis.martinez1235@example.com,"627 Canal Rd, Columbus, OH 44500",1980-06-14,4389,2019-01-01,standard,0.38
MEM-1236,Mabel Perez,mabel.perez1236@example.com,"827 Willow Pass, Sandusky, OH 46380",2001-05-07,6302,2016-01-01,standard,0.19
MEM-1237,Jerome Martinez,jerome.martinez1237@example.com,"481 Prairie Ln, Erie, PA 45326",1975-04-10,5143,2022-09-01,standard,0.19
MEM-1238,Ximena Garcia,ximena.garcia1238@example.com,"242 Elm Ct, Kalamazoo, MI 48515",1985-02-03,2561,2017-12-01,standard,0.25
MEM-1239,DeShawn Osei,deshawn.osei1239@example.com,"458 Harbor Rd, Dayton, OH 43114",1991-05-07,2512,2017-10-01,standard,0.38
MEM-1240,Zoe Allen,zoe.allen1240@example.com,"553 Summit Ave, Bowling Green, OH 49925",1966-07-15,8924,2020-02-01,standard,0.1
MEM-1241,Greg King,greg.king1241@example.com,"207 Canal Rd, Columbus, OH 43853",1993-11-09,7231,2016-07-01,standard,0.28
MEM-1242,Flo Brown,flo.brown1242@example.com,"712 Ferry St, Sandusky, OH 45858",1963-10-28,3753,2024-03-01,standard,0.17
MEM-1243,Luis Miller,luis.miller1243@example.com,"711 Oak Ave, Fort Wayne, IN 43899",1974-04-07,2605,2018-08-01,standard,0.19
MEM-1244,Curtis Hernandez,curtis.hernandez1244@example.com,"364 Harbor Rd, Erie, PA 44581",1957-11-21,5992,2017-12-01,standard,0.13
MEM-1245,Ivan Osei,ivan.osei1245@example.com,"737 Airline Rd, Kalamazoo, MI 44327",1956-08-03,9911,2025-05-01,standard,0.19
MEM-1246,Harriet Martin,harriet.martin1246@example.com,"648 Cedar Blvd, Toledo, OH 43963",1971-05-01,2004,2020-04-01,standard,0.38
MEM-1247,Kitty Lee,kitty.lee1247@example.com,"86 Foundry St, Toledo, OH 49207",1987-01-27,2521,2025-07-01,standard,0.14
MEM-1248,Arthur Osei,arthur.osei1248@example.com,"411 Willow Pass, Akron, OH 47938",1985-04-08,6528,2017-08-01,standard,0.15
MEM-1249,Aisha Scott,aisha.scott1249@example.com,"901 Prairie Ln, Erie, PA 47003",1956-10-07,9801,2020-09-01,standard,0.15
MEM-1250,Mabel Thomas,mabel.thomas1250@example.com,"963 Summit Ave, Sandusky, OH 49971",1985-12-15,9688,2025-02-01,standard,0.35
MEM-1251,Aisha Wilson,aisha.wilson1251@example.com,"230 Elm Ct, Ann Arbor, MI 49833",1972-12-09,7088,2023-11-01,standard,0.13
MEM-1252,Otis Green,otis.green1252@example.com,"637 Ferry St, Kalamazoo, MI 44448",1964-05-05,1618,2024-08-01,standard,0.26
MEM-1253,Umar Martin,umar.martin1253@example.com,"455 Canal Rd, Bowling Green, OH 49269",1994-12-25,6700,2025-07-01,standard,0.01
MEM-1254,Tina Wilson,tina.wilson1254@example.com,"878 Prairie Ln, Kalamazoo, MI 49131",1995-01-23,5667,2015-07-01,standard,0.38
MEM-1255,Bettye King,bettye.king1255@example.com,"605 Harbor Rd, Kalamazoo, MI 49762",1955-02-10,7123,2022-08-01,standard,0.18
MEM-1256,Hannah Anderson,hannah.anderson1256@example.com,"298 Airline Rd, Dayton, OH 45017",1958-01-23,9320,2015-05-01,standard,0.26
MEM-1257,Curtis Nowak,curtis.nowak1257@example.com,"165 Lakeview Dr, South Bend, IN 44573",2000-08-02,1834,2017-04-01,standard,0.39
MEM-1258,Yuki Martinez,yuki.martinez1258@example.com,"21 Willow Pass, Findlay, OH 46046",1956-12-17,3984,2022-08-01,standard,0.09
MEM-1259,Paloma Smith,paloma.smith1259@example.com,"287 Maple St, Columbus, OH 45345",1964-05-06,6860,2020-02-01,standard,0.35
MEM-1260,Umar Thomas,umar.thomas1260@example.com,"286 Orchard Ave, Sandusky, OH 46055",1962-04-27,1196,2019-12-01,standard,0.31
MEM-1261,Aisha Patel,aisha.patel1261@example.com,"840 Airline Rd, Dayton, OH 44014",1994-04-10,1296,2021-02-01,standard,0.06
MEM-1262,Omar Wright,omar.wright1262@example.com,"145 Lakeview Dr, Ann Arbor, MI 45352",1990-05-15,5938,2019-09-01,standard,0.17
MEM-1263,Otis Lewis,otis.lewis1263@example.com,"596 Ferry St, Dayton, OH 49938",1994-09-10,4148,2022-03-01,standard,0.34
MEM-1264,Carlos Perez,carlos.perez1264@example.com,"454 Foundry St, Erie, PA 43657",1975-02-22,9711,2021-04-01,standard,0.39
MEM-1265,DeShawn Davis,deshawn.davis1265@example.com,"455 Balloon Way, Dayton, OH 44226",1973-01-02,8221,2018-07-01,standard,0.1
MEM-1266,Hannah Young,hannah.young1266@example.com,"203 Elm Ct, Ann Arbor, MI 43711",2003-10-27,6859,2017-04-01,standard,0.07
MEM-1267,Tomasz Garcia,tomasz.garcia1267@example.com,"577 Cedar Blvd, Kalamazoo, MI 45215",1956-03-17,3403,2023-04-01,standard,0.17
MEM-1268,Ximena Ramirez,ximena.ramirez1268@example.com,"916 Balloon Way, Sandusky, OH 43773",1980-08-13,3963,2018-07-01,standard,0.35
MEM-1269,Ximena Wright,ximena.wright1269@example.com,"640 Elm Ct, Fort Wayne, IN 47891",1986-06-05,4678,2025-07-01,standard,0.02
MEM-1270,Flo Adams,flo.adams1270@example.com,"840 Lakeview Dr, Akron, OH 49666",1955-07-01,9472,2015-02-01,standard,0.13
MEM-1271,Wes Jackson,wes.jackson1271@example.com,"792 Elm Ct, Kalamazoo, MI 46551",1966-09-02,7225,2023-06-01,standard,0.35
MEM-1272,Wes Nguyen,wes.nguyen1272@example.com,"811 Foundry St, Kalamazoo, MI 48268",1991-02-18,2308,2021-08-01,standard,0.18
MEM-1273,Hannah King,hannah.king1273@example.com,"137 Meadow Ln, Kalamazoo, MI 48209",1990-02-19,6127,2023-07-01,standard,0.08
MEM-1274,Ingrid Scott,ingrid.scott1274@example.com,"96 Airline Rd, Columbus, OH 43013",1984-04-13,9042,2025-12-01,standard,0.04
MEM-1275,Yosef Davis,yosef.davis1275@example.com,"134 Canal Rd, Akron, OH 43903",1995-09-16,1004,2022-05-01,standard,0.38
MEM-1276,Mabel Kim,mabel.kim1276@example.com,"499 Cedar Blvd, Fort Wayne, IN 45591",1968-09-07,9382,2022-06-01,standard,0.37
MEM-1277,Dolores Garcia,dolores.garcia1277@example.com,"704 Maple St, Toledo, OH 47380",1965-07-17,1686,2022-11-01,standard,0.32
MEM-1278,Ray Hill,ray.hill1278@example.com,"562 Prairie Ln, South Bend, IN 45757",1975-08-16,2360,2023-03-01,standard,0.36
MEM-1279,Zoe Okafor-Reyes,zoe.okafor.reyes1279@example.com,"506 Elm Ct, Kalamazoo, MI 46842",1963-02-16,2819,2020-11-01,standard,0.15
MEM-1280,Ray White,ray.white1280@example.com,"848 Harbor Rd, Kalamazoo, MI 49003",1991-11-08,3943,2015-05-01,standard,0.23
MEM-1281,Dolores Anderson,dolores.anderson1281@example.com,"332 Lakeview Dr, Akron, OH 44111",1983-07-19,7030,2018-04-01,standard,0.1
MEM-1282,Paloma Perez,paloma.perez1282@example.com,"190 Oak Ave, Bowling Green, OH 49801",1968-05-02,8025,2024-12-01,standard,0.08
MEM-1283,Mo Moore,mo.moore1283@example.com,"245 Cedar Blvd, Sandusky, OH 47136",1979-05-04,1983,2017-07-01,standard,0.32
MEM-1284,Chen Adams,chen.adams1284@example.com,"906 Ferry St, Kalamazoo, MI 48798",1999-10-19,9517,2017-02-01,standard,0.32
MEM-1285,Tomasz Smith,tomasz.smith1285@example.com,"168 Oak Ave, Dayton, OH 49499",1972-02-09,9435,2020-06-01,standard,0.04
MEM-1286,Bettye Lopez,bettye.lopez1286@example.com,"573 Meadow Ln, Kalamazoo, MI 44641",1968-10-06,8926,2023-03-01,golden_goose,0.36
MEM-1287,Gus Brown,gus.brown1287@example.com,"664 Elm Ct, Sandusky, OH 43001",2000-07-15,3220,2025-07-01,standard,0.05
MEM-1288,Zoe Hill,zoe.hill1288@example.com,"212 Summit Ave, Dayton, OH 48129",1968-01-09,5186,2018-05-01,standard,0.35
MEM-1289,Pearl Perez,pearl.perez1289@example.com,"573 Ferry St, Kalamazoo, MI 47648",2003-03-19,1915,2021-03-01,golden_goose,0.13
MEM-1290,Ximena Lopez,ximena.lopez1290@example.com,"89 Orchard Ave, Toledo, OH 46780",1978-02-07,8706,2025-04-01,standard,0.36
MEM-1291,Ximena Walker,ximena.walker1291@example.com,"326 Foundry St, Ann Arbor, MI 48604",1957-12-01,1608,2017-08-01,standard,0.35
MEM-1292,Linda Martinez,linda.martinez1292@example.com,"481 Cedar Blvd, Ann Arbor, MI 49115",1964-09-10,5256,2020-12-01,golden_goose,0.35
MEM-1293,Harriet Lee,harriet.lee1293@example.com,"536 Harbor Rd, Bowling Green, OH 44798",1955-12-16,7939,2017-11-01,standard,0
MEM-1294,Gus Thomas,gus.thomas1294@example.com,"140 Balloon Way, Dayton, OH 49242",1998-04-28,7838,2021-05-01,standard,0.37
MEM-1295,Chen Torres,chen.torres1295@example.com,"455 Balloon Way, Findlay, OH 49720",1970-01-10,2792,2016-06-01,standard,0.31
MEM-1296,Umar Davis,umar.davis1296@example.com,"528 Airline Rd, Ann Arbor, MI 47886",1968-03-18,8633,2024-06-01,standard,0.27
MEM-1297,Gus Davis,gus.davis1297@example.com,"796 Cedar Blvd, Toledo, OH 49600",1968-07-15,2536,2022-10-01,standard,0.33
MEM-1298,Mabel Smith,mabel.smith1298@example.com,"51 Prairie Ln, Bowling Green, OH 48688",1959-09-12,6824,2020-11-01,standard,0.19
MEM-1299,Umar Young,umar.young1299@example.com,"818 Ferry St, Erie, PA 45664",1984-01-18,1740,2025-04-01,golden_goose,0.07
MEM-1300,Arthur Baker,arthur.baker1300@example.com,"378 Summit Ave, Kalamazoo, MI 47828",1975-02-06,6971,2025-03-01,standard,0.04
MEM-1301,Hannah Martin,hannah.martin1301@example.com,"401 Willow Pass, Kalamazoo, MI 47167",1996-08-05,3536,2024-01-01,standard,0.22
MEM-1302,Jerome Kim,jerome.kim1302@example.com,"447 Oak Ave, Columbus, OH 47908",1983-09-05,4790,2024-05-01,standard,0.07
MEM-1303,Chen Wilson,chen.wilson1303@example.com,"88 Lakeview Dr, Akron, OH 46509",1998-12-06,9900,2025-09-01,standard,0.01
MEM-1304,Yosef Lopez,yosef.lopez1304@example.com,"375 Orchard Ave, Akron, OH 48066",1970-03-07,9275,2021-03-01,standard,0.16
MEM-1305,Stan Hill,stan.hill1305@example.com,"732 Airline Rd, Toledo, OH 48551",1958-11-11,9465,2021-11-01,standard,0.2
MEM-1306,Greg Wilson,greg.wilson1306@example.com,"86 Prairie Ln, Kalamazoo, MI 44835",1964-11-25,9417,2022-09-01,standard,0.25
MEM-1307,Jerome Martinez,jerome.martinez1307@example.com,"131 Maple St, Sandusky, OH 48386",1995-02-25,4114,2023-09-01,standard,0.06
MEM-1308,Stan Miller,stan.miller1308@example.com,"460 Airline Rd, Akron, OH 43590",1996-08-21,3730,2024-08-01,standard,0.13
MEM-1309,Otis Lopez,otis.lopez1309@example.com,"192 Harbor Rd, Findlay, OH 43755",1965-01-26,4930,2016-06-01,standard,0.04
MEM-1310,Gus Clark,gus.clark1310@example.com,"514 Balloon Way, Dayton, OH 47540",1986-09-15,9021,2015-06-01,standard,0.08
MEM-1311,Keiko Jackson,keiko.jackson1311@example.com,"872 Maple St, Findlay, OH 48793",1960-08-05,9648,2018-08-01,standard,0.39
MEM-1312,Yosef Flores,yosef.flores1312@example.com,"339 Maple St, Bowling Green, OH 44289",1987-12-02,4102,2020-06-01,standard,0.33
MEM-1313,Vera Perez,vera.perez1313@example.com,"600 Maple St, Sandusky, OH 48583",1989-08-01,1838,2023-03-01,standard,0.18
